msnbot-157-55-39-36.search.msn.com - - [07/Feb/2019:02:53:27 -0500] darwins.ca "GET /robots.txt HTTP/1.1" 404 68
localhost.darwinsys.com - - [07/Feb/2019:07:25:15 -0500] androidcookbook.com "GET /favicon.ico HTTP/1.1" 200 2294
36.65.191.141 - - [07/Feb/2019:07:25:41 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=4586'A=0 HTTP/1.1" 500 12605
113.161.86.5 - - [07/Feb/2019:07:25:59 -0500] www.darwinsys.com "GET /file HTTP/1.1" 302 -
113.161.86.5 - - [07/Feb/2019:07:25:59 -0500] www.darwinsys.com "GET /file/ HTTP/1.1" 200 4241
113.161.86.5 - - [07/Feb/2019:07:26:00 -0500] www.darwinsys.com "GET /stylesheet.css HTTP/1.1" 200 2706
113.161.86.5 - - [07/Feb/2019:07:26:00 -0500] www.darwinsys.com "GET /file/filelogo.jpg HTTP/1.1" 200 5591
113.161.86.5 - - [07/Feb/2019:07:26:00 -0500] www.darwinsys.com "GET /favicon.ico HTTP/1.1" 200 4710
localhost.darwinsys.com - - [07/Feb/2019:07:26:33 -0500] www.androidcookbook.com "GET /Person.seam?personId=528 HTTP/1.1" 302 -
crawl-66-249-65-127.googlebot.com - - [07/Feb/2019:07:26:34 -0500] www.androidcookbook.com "GET /Login.seam HTTP/1.1" 200 13003
crawl-66-249-73-220.googlebot.com - - [07/Feb/2019:07:27:22 -0500] androidcookbook.com "GET /r/3224 HTTP/1.1" 302 -
crawl-66-249-73-222.googlebot.com - - [07/Feb/2019:07:27:25 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=3224 HTTP/1.1" 200 12442
localhost.darwinsys.com - - [07/Feb/2019:07:27:58 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
38.126.157.40 - - [07/Feb/2019:07:28:28 -0500] darwinsys.com "GET /javax.faces.resource/components.css.web;jsessionid=OesuVPojwlQyM8ZtIfjSOSOH.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85203
197.85.185.162 - - [07/Feb/2019:07:28:55 -0500] androidcookbook.com "GET /index.php/admin/ HTTP/1.1" 404 145
197.85.185.162 - - [07/Feb/2019:07:29:01 -0500] androidcookbook.com "GET /downloader/ HTTP/1.1" 404 145
197.85.185.162 - - [07/Feb/2019:07:29:06 -0500] androidcookbook.com "GET /rss/catalog/notifystock/ HTTP/1.1" 404 145
ip95.ip-54-36-148.eu - - [07/Feb/2019:07:29:24 -0500] theories.darwinsys.com "GET /View.web?blogId=2004/03/10/1078920000000 HTTP/1.1" 200 12058
ec2-52-53-201-78.us-west-1.compute.amazonaws.com - - [07/Feb/2019:07:30:19 -0500] www.iandarwinphoto.com "GET / HTTP/1.1" 200 2158
crawl-66-249-65-174.googlebot.com - - [07/Feb/2019:07:30:29 -0500] www.darwinsys.com "GET /java/cafebabe.html HTTP/1.1" 200 2667
localhost.darwinsys.com - - [07/Feb/2019:07:31:09 -0500] androidcookbook.net "GET / HTTP/1.1" 200 29647
31.184.238.250 - - [07/Feb/2019:07:31:50 -0500] darwinsys.com "GET /jwf/UsageList.web HTTP/1.0" 200 41983
localhost.darwinsys.com - - [07/Feb/2019:07:32:04 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=vZ5BVZj0YTtclOrwNoez0JGD.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
95.81.168.12 - - [07/Feb/2019:07:32:10 -0500] www.darwinsys.com "GET /evs/m3petpeeves.html HTTP/1.1" 200 44674
95.81.168.12 - - [07/Feb/2019:07:32:11 -0500] www.darwinsys.com "GET /favicon.ico HTTP/1.1" 200 4710
localhost.darwinsys.com - - [07/Feb/2019:07:32:58 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
210-61-201-91.HINET-IP.hinet.net - - [07/Feb/2019:07:33:14 -0500] www.darwinsys.com "GET //install.php?finish=1 HTTP/1.1" 404 986
210-61-201-91.HINET-IP.hinet.net - - [07/Feb/2019:07:33:15 -0500] www.darwinsys.com "POST //configs.php HTTP/1.1" 405 104
crawl03.exalead.com - - [07/Feb/2019:07:33:26 -0500] www.androidcookbook.com "GET /robots.txt HTTP/1.1" 200 445
crawl03.exalead.com - - [07/Feb/2019:07:33:27 -0500] www.androidcookbook.com "GET / HTTP/1.1" 200 29650
crawl-66-249-65-172.googlebot.com - - [07/Feb/2019:07:33:37 -0500] www.darwinsys.com "GET /history/mslies.html HTTP/1.1" 200 12584
localhost.darwinsys.com - - [07/Feb/2019:07:34:18 -0500] darwinsys.com "GET /javax.faces.resource/components.js.web;jsessionid=BHuwFVk7k8UN_i3B7jhbCotm.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
f2.aa.c0ad.ip4.static.sl-reverse.com - - [07/Feb/2019:07:35:37 -0500] ticketmanor.com "POST /xmlrpc.php HTTP/1.1" 405 104
f2.aa.c0ad.ip4.static.sl-reverse.com - - [07/Feb/2019:07:35:37 -0500] ticketmanor.com "POST /blog/xmlrpc.php HTTP/1.1" 405 104
crawl-66-249-65-127.googlebot.com - - [07/Feb/2019:07:36:49 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=923 HTTP/1.1" 200 41050
crawl-66-249-65-123.googlebot.com - - [07/Feb/2019:07:36:54 -0500] www.androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:07:37:23 -0500] lhbooks.darwinsys.com "GET / HTTP/1.1" 200 2426
localhost.darwinsys.com - - [07/Feb/2019:07:37:52 -0500] darwinsys.com "GET /openbsd/windows-to-unix.jsp HTTP/1.1" 200 1041
localhost.darwinsys.com - - [07/Feb/2019:07:37:54 -0500] iandarwinphoto.com "GET / HTTP/1.1" 200 2158
localhost.darwinsys.com - - [07/Feb/2019:07:37:58 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:07:38:04 -0500] androidcookbook.oreilly.com "GET /robots.txt HTTP/1.1" 404 74
localhost.darwinsys.com - - [07/Feb/2019:07:38:04 -0500] androidcookbook.oreilly.com "GET /javax.faces.resource/components.css.seam;jsessionid=AcfpT3ormj3qtGArfeRdNdE4.darwinsys?ln=primefaces&v=6.0 HTTP/1.1" 404 74
localhost.darwinsys.com - - [07/Feb/2019:07:38:07 -0500] androidcookbook.oreilly.com "GET /javax.faces.resource/jquery/jquery.js.seam;jsessionid=AcfpT3ormj3qtGArfeRdNdE4.darwinsys?ln=primefaces&v=6.0 HTTP/1.1" 404 74
localhost.darwinsys.com - - [07/Feb/2019:07:38:09 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-soft_25_67b021_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 124
localhost.darwinsys.com - - [07/Feb/2019:07:38:09 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-bg_gloss-wave_100_ece8da_500x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 2130
localhost.darwinsys.com - - [07/Feb/2019:07:38:09 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-icons_ffffff_256x240.png.seam?ln=primefaces-south-street HTTP/1.1" 200 4369
localhost.darwinsys.com - - [07/Feb/2019:07:38:10 -0500] androidcookbook.oreilly.com "GET /javax.faces.resource/components.js.seam;jsessionid=AcfpT3ormj3qtGArfeRdNdE4.darwinsys?ln=primefaces&v=6.0 HTTP/1.1" 404 74
localhost.darwinsys.com - - [07/Feb/2019:07:38:12 -0500] androidcookbook.oreilly.com "GET /javax.faces.resource/core.js.seam;jsessionid=AcfpT3ormj3qtGArfeRdNdE4.darwinsys?ln=primefaces&v=6.0 HTTP/1.1" 404 74
localhost.darwinsys.com - - [07/Feb/2019:07:38:58 -0500] rejmi.net "GET / HTTP/1.1" 200 2259
fetcher-img3-2.p.mail.ru - - [07/Feb/2019:07:39:38 -0500] rejmi.net "GET /robots.txt HTTP/1.0" 404 145
fetcher-img3-9.p.mail.ru - - [07/Feb/2019:07:39:40 -0500] rejmi.net "GET / HTTP/1.1" 200 2259
206.180.165.147 - - [07/Feb/2019:07:39:41 -0500] iandarwinphoto.com "GET / HTTP/1.1" 200 2158
localhost.darwinsys.com - - [07/Feb/2019:07:39:57 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=1218 HTTP/1.1" 200 17395
188.166.221.152 - - [07/Feb/2019:07:40:38 -0500] javacookbook.org "GET /errors/404.jsp HTTP/1.1" 404 -
localhost.darwinsys.com - - [07/Feb/2019:07:41:28 -0500] darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=dLL_zE4gofd9LDlEkuQuOKZ9.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 304 -
216.244.66.246 - - [07/Feb/2019:07:41:30 -0500] lhbooks.darwinsys.com "GET /100mustread.jsp HTTP/1.1" 404 74
216.244.66.246 - - [07/Feb/2019:07:41:35 -0500] theories.darwinsys.com "GET /2004/10/01.html HTTP/1.1" 200 83
localhost.darwinsys.com - - [07/Feb/2019:07:42:28 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:07:42:58 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
crawl-66-249-73-222.googlebot.com - - [07/Feb/2019:07:43:02 -0500] androidcookbook.com "GET /index.seam HTTP/1.1" 200 29650
38.126.157.40 - - [07/Feb/2019:07:43:42 -0500] darwinsys.com "GET /images/android-64.png HTTP/1.1" 304 -
localhost.darwinsys.com - - [07/Feb/2019:07:44:09 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=3307 HTTP/1.1" 200 31496
g1068.crawl.yahoo.net - - [07/Feb/2019:07:44:10 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
localhost.darwinsys.com - - [07/Feb/2019:07:44:10 -0500] www.androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:07:44:11 -0500] www.androidcookbook.com "GET /javax.faces.resource/theme.css.seam?ln=primefaces-south-street HTTP/1.1" 200 18534
localhost.darwinsys.com - - [07/Feb/2019:07:44:11 -0500] www.androidcookbook.com "GET /javax.faces.resource/core.js.seam;jsessionid=Oz3kTKUMFq2taQ2KRaaB_Kr5ozH29djLC9iA7UVL.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:07:44:11 -0500] www.androidcookbook.com "GET /javax.faces.resource/components.css.seam;jsessionid=Oz3kTKUMFq2taQ2KRaaB_Kr5ozH29djLC9iA7UVL.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85214
localhost.darwinsys.com - - [07/Feb/2019:07:44:11 -0500] www.androidcookbook.com "GET /javax.faces.resource/jquery/jquery.js.seam;jsessionid=Oz3kTKUMFq2taQ2KRaaB_Kr5ozH29djLC9iA7UVL.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
localhost.darwinsys.com - - [07/Feb/2019:07:44:11 -0500] www.androidcookbook.com "GET /img/AndroidCook.png HTTP/1.1" 200 6421
localhost.darwinsys.com - - [07/Feb/2019:07:44:12 -0500] www.androidcookbook.com "GET /javax.faces.resource/components.js.seam;jsessionid=Oz3kTKUMFq2taQ2KRaaB_Kr5ozH29djLC9iA7UVL.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
localhost.darwinsys.com - - [07/Feb/2019:07:44:12 -0500] www.androidcookbook.com "GET /img/title-logo-black.png HTTP/1.1" 200 4444
localhost.darwinsys.com - - [07/Feb/2019:07:44:12 -0500] www.androidcookbook.com "GET /img/invertocat.png HTTP/1.1" 200 5241
localhost.darwinsys.com - - [07/Feb/2019:07:44:12 -0500] www.androidcookbook.com "GET /img/twitter-icon.png HTTP/1.1" 200 1640
localhost.darwinsys.com - - [07/Feb/2019:07:44:12 -0500] www.androidcookbook.com "GET /img/cover-small.png HTTP/1.1" 200 7396
localhost.darwinsys.com - - [07/Feb/2019:07:44:12 -0500] www.androidcookbook.com "GET /resource/image?imageId=3312 HTTP/1.1" 200 62628
localhost.darwinsys.com - - [07/Feb/2019:07:44:13 -0500] www.androidcookbook.com "GET /javax.faces.resource/jquery/jquery-plugins.js.seam;jsessionid=Oz3kTKUMFq2taQ2KRaaB_Kr5ozH29djLC9iA7UVL.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 261110
216.244.66.195 - - [07/Feb/2019:07:44:13 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=3200 HTTP/1.1" 200 16977
localhost.darwinsys.com - - [07/Feb/2019:07:44:15 -0500] www.androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:07:44:15 -0500] www.androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-hard_100_f5f3e5_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 110
localhost.darwinsys.com - - [07/Feb/2019:07:44:15 -0500] www.androidcookbook.com "GET /javax.faces.resource/images/ui-icons_808080_256x240.png.seam?ln=primefaces-south-street HTTP/1.1" 200 4369
localhost.darwinsys.com - - [07/Feb/2019:07:44:16 -0500] www.androidcookbook.com "GET /favicon.ico HTTP/1.1" 200 2294
msnbot-207-46-13-5.search.msn.com - - [07/Feb/2019:07:44:25 -0500] tomcatbook.darwinsys.com "GET / HTTP/1.1" 200 1242
localhost.darwinsys.com - - [07/Feb/2019:07:44:43 -0500] www.androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-soft_25_67b021_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 124
localhost.darwinsys.com - - [07/Feb/2019:07:44:43 -0500] www.androidcookbook.com "GET /javax.faces.resource/images/ui-icons_ffffff_256x240.png.seam?ln=primefaces-south-street HTTP/1.1" 200 4369
localhost.darwinsys.com - - [07/Feb/2019:07:44:43 -0500] www.androidcookbook.com "GET /javax.faces.resource/images/ui-bg_gloss-wave_100_ece8da_500x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 2130
localhost.darwinsys.com - - [07/Feb/2019:07:44:53 -0500] www.androidcookbook.com "GET /index.seam HTTP/1.1" 200 29092
localhost.darwinsys.com - - [07/Feb/2019:07:44:53 -0500] www.androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:07:44:53 -0500] www.androidcookbook.com "GET /javax.faces.resource/theme.css.seam?ln=primefaces-south-street HTTP/1.1" 200 18534
localhost.darwinsys.com - - [07/Feb/2019:07:44:53 -0500] www.androidcookbook.com "GET /javax.faces.resource/jquery/jquery.js.seam?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
localhost.darwinsys.com - - [07/Feb/2019:07:44:54 -0500] www.androidcookbook.com "GET /javax.faces.resource/core.js.seam?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:07:44:54 -0500] www.androidcookbook.com "GET /javax.faces.resource/components.css.seam?ln=primefaces&v=6.2 HTTP/1.1" 200 85214
localhost.darwinsys.com - - [07/Feb/2019:07:44:54 -0500] www.androidcookbook.com "GET /javax.faces.resource/components.js.seam?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
localhost.darwinsys.com - - [07/Feb/2019:07:44:54 -0500] www.androidcookbook.com "GET /img/AndroidCook.png HTTP/1.1" 200 6421
localhost.darwinsys.com - - [07/Feb/2019:07:44:55 -0500] www.androidcookbook.com "GET /img/title-logo-black.png HTTP/1.1" 200 4444
localhost.darwinsys.com - - [07/Feb/2019:07:44:55 -0500] www.androidcookbook.com "GET /javax.faces.resource/jquery/jquery-plugins.js.seam?ln=primefaces&v=6.2 HTTP/1.1" 200 261110
localhost.darwinsys.com - - [07/Feb/2019:07:44:55 -0500] www.androidcookbook.com "GET /javax.faces.resource/jsf.js.seam?ln=javax.faces HTTP/1.1" 200 47319
localhost.darwinsys.com - - [07/Feb/2019:07:44:56 -0500] www.androidcookbook.com "GET /img/invertocat.png HTTP/1.1" 200 5241
localhost.darwinsys.com - - [07/Feb/2019:07:44:56 -0500] www.androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:07:44:56 -0500] www.androidcookbook.com "GET /img/twitter-icon.png HTTP/1.1" 200 1640
localhost.darwinsys.com - - [07/Feb/2019:07:44:57 -0500] www.androidcookbook.com "GET /img/cover-small.png HTTP/1.1" 200 7396
localhost.darwinsys.com - - [07/Feb/2019:07:44:58 -0500] www.androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-hard_100_f5f3e5_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 110
localhost.darwinsys.com - - [07/Feb/2019:07:44:59 -0500] www.androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-hard_15_459e00_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 114
localhost.darwinsys.com - - [07/Feb/2019:07:44:59 -0500] www.androidcookbook.com "GET /javax.faces.resource/images/ui-bg_gloss-wave_100_ece8da_500x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 2130
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:44:59 -0500] theories.darwinsys.com "GET / HTTP/1.1" 200 12531
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:44:59 -0500] theories.darwinsys.com "GET /javax.faces.resource/theme.css.web?ln=primefaces-aristo HTTP/1.1" 200 28957
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:45:00 -0500] theories.darwinsys.com "GET /javax.faces.resource/primefaces.css.web;jsessionid=qlPUR7DJ_zOiJ2ts00oCm_m4oLZ-XRJZdU5ULHzE.darwinsys?ln=primefaces&v=5.2 HTTP/1.1" 200 63302
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:45:00 -0500] theories.darwinsys.com "GET /javax.faces.resource/jquery/jquery.js.web;jsessionid=qlPUR7DJ_zOiJ2ts00oCm_m4oLZ-XRJZdU5ULHzE.darwinsys?ln=primefaces&v=5.2 HTTP/1.1" 200 108079
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:45:00 -0500] theories.darwinsys.com "GET /javax.faces.resource/jquery/jquery-plugins.js.web;jsessionid=qlPUR7DJ_zOiJ2ts00oCm_m4oLZ-XRJZdU5ULHzE.darwinsys?ln=primefaces&v=5.2 HTTP/1.1" 200 239996
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:45:00 -0500] theories.darwinsys.com "GET /images/twitter-icon.png HTTP/1.1" 200 1640
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:45:01 -0500] theories.darwinsys.com "GET /images/rss64x64.png HTTP/1.1" 200 7901
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:45:01 -0500] theories.darwinsys.com "GET /javax.faces.resource/primefaces.js.web;jsessionid=qlPUR7DJ_zOiJ2ts00oCm_m4oLZ-XRJZdU5ULHzE.darwinsys?ln=primefaces&v=5.2 HTTP/1.1" 200 340248
m83-181-252-101.cust.tele2.hr - - [07/Feb/2019:07:45:01 -0500] theories.darwinsys.com "GET /images/header.jpg HTTP/1.1" 200 11340
localhost.darwinsys.com - - [07/Feb/2019:07:46:09 -0500] www.androidcookbook.com "GET /home.seam;jsessionid=C456A03B7D21D55833D6F5FC92CF5FF8 HTTP/1.1" 200 550
localhost.darwinsys.com - - [07/Feb/2019:07:46:11 -0500] www.androidcookbook.com "GET / HTTP/1.1" 200 29095
vmi204772.contaboserver.net - - [07/Feb/2019:07:47:00 -0500] androidcookbook.net "GET / HTTP/1.1" 200 29650
vmi204772.contaboserver.net - - [07/Feb/2019:07:47:00 -0500] androidcookbook.com "GET / HTTP/1.1" 200 29653
185.53.88.76 - - [07/Feb/2019:07:47:29 -0500] default-host "HEAD /robots.txt HTTP/1.0" 404 -
localhost.darwinsys.com - - [07/Feb/2019:07:47:58 -0500] darwinsys.com "GET /deployed.html HTTP/1.1" 304 -
38.126.157.40 - - [07/Feb/2019:07:48:13 -0500] darwinsys.com "GET /consult/firewall.jsp HTTP/1.1" 200 2457
ip166.ip-54-36-148.eu - - [07/Feb/2019:07:48:15 -0500] www.androidcookbook.com "GET /Recipe.seam?recipeId=404 HTTP/1.1" 200 16014
ec2-54-244-170-200.us-west-2.compute.amazonaws.com - - [07/Feb/2019:07:48:20 -0500] androidcookbook.com "GET / HTTP/1.1" 200 29650
193.178.225.54 - - [07/Feb/2019:07:48:39 -0500] theories.darwinsys.com "GET /atom.xml HTTP/1.0" 404 68
pdf86fd9c.tokynt01.ap.so-net.ne.jp - - [07/Feb/2019:07:48:43 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=12A35DB120C35BD05ADF2075C16F0580?recipeId=2338&recipeFrom=ViewTOC HTTP/1.1" 200 22433
pdf86fd9c.tokynt01.ap.so-net.ne.jp - - [07/Feb/2019:07:48:44 -0500] androidcookbook.com "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 145
pdf86fd9c.tokynt01.ap.so-net.ne.jp - - [07/Feb/2019:07:48:44 -0500] androidcookbook.com "GET /apple-touch-icon.png HTTP/1.1" 404 145
pdf86fd9c.tokynt01.ap.so-net.ne.jp - - [07/Feb/2019:07:48:47 -0500] androidcookbook.com "GET /Recipe.seam;jsessionid=12A35DB120C35BD05ADF2075C16F0580?recipeId=2338&recipeFrom=ViewTOC HTTP/1.1" 200 22430
pdf86fd9c.tokynt01.ap.so-net.ne.jp - - [07/Feb/2019:07:48:48 -0500] androidcookbook.com "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 145
pdf86fd9c.tokynt01.ap.so-net.ne.jp - - [07/Feb/2019:07:48:48 -0500] androidcookbook.com "GET /apple-touch-icon.png HTTP/1.1" 404 145
216.244.66.246 - - [07/Feb/2019:07:48:55 -0500] www.darwinsys.com "GET /openbsd/myports/cmake.tar.gz HTTP/1.1" 404 986
localhost.darwinsys.com - - [07/Feb/2019:07:49:19 -0500] androidcookbook.com "GET /Recipe.seam;?recipeId=1205 HTTP/1.1" 200 22006
localhost.darwinsys.com - - [07/Feb/2019:07:49:31 -0500] androidcookbook.com "GET /Recipe.seam?recipeId=3307 HTTP/1.1" 200 31496
localhost.darwinsys.com - - [07/Feb/2019:07:49:32 -0500] androidcookbook.com "GET /javax.faces.resource/theme.css.seam?ln=primefaces-south-street HTTP/1.1" 200 18534
localhost.darwinsys.com - - [07/Feb/2019:07:49:32 -0500] androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:07:49:32 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery.js.seam;jsessionid=QCyL7W-RBBJK_2-Md7GMwCL9nkfw9V5GGf6Ep99R.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 86838
localhost.darwinsys.com - - [07/Feb/2019:07:49:32 -0500] androidcookbook.com "GET /javax.faces.resource/core.js.seam;jsessionid=QCyL7W-RBBJK_2-Md7GMwCL9nkfw9V5GGf6Ep99R.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 31242
localhost.darwinsys.com - - [07/Feb/2019:07:49:32 -0500] androidcookbook.com "GET /javax.faces.resource/components.css.seam;jsessionid=QCyL7W-RBBJK_2-Md7GMwCL9nkfw9V5GGf6Ep99R.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 85214
localhost.darwinsys.com - - [07/Feb/2019:07:49:32 -0500] androidcookbook.com "GET /img/AndroidCook.png HTTP/1.1" 200 6421
localhost.darwinsys.com - - [07/Feb/2019:07:49:33 -0500] androidcookbook.com "GET /img/title-logo-black.png HTTP/1.1" 200 4444
localhost.darwinsys.com - - [07/Feb/2019:07:49:33 -0500] androidcookbook.com "GET /javax.faces.resource/jquery/jquery-plugins.js.seam;jsessionid=QCyL7W-RBBJK_2-Md7GMwCL9nkfw9V5GGf6Ep99R.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 261110
localhost.darwinsys.com - - [07/Feb/2019:07:49:33 -0500] androidcookbook.com "GET /img/invertocat.png HTTP/1.1" 200 5241
localhost.darwinsys.com - - [07/Feb/2019:07:49:33 -0500] androidcookbook.com "GET /img/twitter-icon.png HTTP/1.1" 200 1640
localhost.darwinsys.com - - [07/Feb/2019:07:49:33 -0500] androidcookbook.com "GET /javax.faces.resource/components.js.seam;jsessionid=QCyL7W-RBBJK_2-Md7GMwCL9nkfw9V5GGf6Ep99R.darwinsys?ln=primefaces&v=6.2 HTTP/1.1" 200 408635
localhost.darwinsys.com - - [07/Feb/2019:07:49:33 -0500] androidcookbook.com "GET /img/cover-small.png HTTP/1.1" 200 7396
localhost.darwinsys.com - - [07/Feb/2019:07:49:33 -0500] androidcookbook.com "GET /resource/image?imageId=3312 HTTP/1.1" 200 62628
localhost.darwinsys.com - - [07/Feb/2019:07:49:33 -0500] androidcookbook.com "GET /RES_NOT_FOUND HTTP/1.1" 404 145
localhost.darwinsys.com - - [07/Feb/2019:07:49:34 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-icons_808080_256x240.png.seam?ln=primefaces-south-street HTTP/1.1" 200 4369
localhost.darwinsys.com - - [07/Feb/2019:07:49:34 -0500] androidcookbook.com "GET /javax.faces.resource/images/ui-bg_highlight-hard_100_f5f3e5_1x100.png.seam?ln=primefaces-south-street HTTP/1.1" 200 110
localhost.darwinsys.com - - [07/Feb/2019:07:49:34 -0500] androidcookbook.com "GET /favicon.ico HTTP/1.1" 200 2294
g1068.crawl.yahoo.net - - [07/Feb/2019:07:50:24 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
g1068.crawl.yahoo.net - - [07/Feb/2019:07:50:24 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
g1068.crawl.yahoo.net - - [07/Feb/2019:07:50:24 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
g1068.crawl.yahoo.net - - [07/Feb/2019:07:50:24 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
g1068.crawl.yahoo.net - - [07/Feb/2019:07:50:24 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
g1068.crawl.yahoo.net - - [07/Feb/2019:07:50:25 -0500] javacook.darwinsys.com "GET / HTTP/1.1" 200 6540
216.244.66.241 - - [07/Feb/2019:07:50:58 -0500] androidcookbook.net "GET /robots.txt HTTP/1.1" 200 445
